id,predicted_price
7011201333,580733.3553812559
2781320100,323462.1531665321
3421069120,447909.0601115936
7852030320,504324.78200152016
5316101075,2296770.225717134
5309100750,528497.5735266153
629000730,699799.0289763629
511700170,322955.8521711801
1562100030,612567.1520454804
2489200230,597528.0825367931
524069116,527483.3804959197
5315100737,1018509.6414338446
1868900675,874351.2246791483
1608000120,382443.52829968877
705700240,348202.5843798887
7575600610,299660.5751949557
1778500015,745019.5241008276
5423500240,208605.0250617223
6713700025,384330.4865396712
2734100734,315581.60726063757
301402280,219033.94797042554
2113700205,302362.6169629481
4114601570,2965936.720839232
3332000615,347841.6365939058
3630050180,383133.29047328583
6852700520,529099.4244844
6870310010,662491.006233623
6163900981,349157.33238723356
393000142,415159.0338410022
1771100130,371947.53820520197
1442860160,415204.07148363715
9191200435,612301.8374078777
6788200800,1104569.2448834938
1115300070,701720.7600259536
3176600105,834278.6143210253
2770604665,628182.0007190609
5469500580,459970.2664846235
5680000545,523649.4188733822
3424089119,573705.6542404089
1328300180,364714.8551421107
1773100922,355783.1294634653
4123830480,336111.1673254492
9808610190,1202571.528004835
4250200140,290657.58107149444
4217402115,3051456.8037973447
3831250350,386267.9815641598
2397101055,809266.115248363
6817850110,928658.0903143586
7526800200,666312.3385298655
7853370100,665002.7609045606
2523089025,1006929.5667189184
9476200680,301314.88077363465
5714200140,443647.1186631172
3575304895,568513.8591716676
263000018,445626.07285714085
8080400177,523155.0200718184
6450304130,354562.18267622945
514500090,549435.0349672566
9477000300,478851.96393832285
853600310,1477361.3299611397
1951600240,234496.04962972214
1099900120,354145.14283049357
5323100120,536644.2400016226
1223089016,449082.2974898682
522059172,263887.58944309346
1930300190,727589.880254278
9542840410,312923.92692370905
8665050530,528707.8989942656
5592900205,406739.4247719244
5450300010,684310.1985658415
2459960030,339232.5763330339
3331500455,517094.9124451311
3432500705,459633.3101928645
3702900165,326646.85481114464
5249803550,557476.6408849414
626049058,464933.00305033854
1788900380,219888.54915570753
8075400360,252794.78112247188
9113200250,825414.6727117724
2738640040,697901.5989585213
7821200307,498009.89441538125
3530440140,268162.8356913037
3582700130,488554.8856294236
9276200569,727347.849049817
7197800020,592025.2784644001
686200490,583874.2266630473
3501600100,418652.4375779807
6383000690,690577.9461672197
7604400150,398052.7303492322
5249801411,709807.2383607918
2607720420,429020.5099030966
9561100010,423222.32606823393
1796370590,268281.56332432333
4077800593,432513.0159266208
854000165,272602.01663281396
5536100010,695514.7248066715
4188000670,862962.0289192714
31000165,1531733.6109886155
662350050,974677.8706997341
4137000280,302829.0194353054
6169901130,1026666.9578229444
1953400510,290969.8212570592
7518506716,1069661.5321700794
1552520010,410799.2380646831
7955080270,327005.40671203914
9212900100,528809.0718125044
3438500798,360819.52333493764
7899800890,223549.8195724611
4319200605,506406.35766345286
1329300480,381230.1497424636
8935100100,894804.2760808674
5016001260,452076.312813842
4337600280,322939.345160409
1446401220,213350.98121854136
7135521530,654382.2259505575
6888900115,299546.8627013448
2413301070,326901.10487021867
345700040,291164.2976892467
5566100145,516245.47877360566
7634800070,382791.1107281791
9346910500,642524.8526294982
3529300060,333473.6587573672
8128600060,1107390.6329204442
8572900275,205386.0793918263
4139420590,1683099.0085847955
9274200322,595726.4302066624
1472700200,614034.9456989256
8820903380,542556.9896351354
8563010130,834625.4263430128
8965450110,906227.097637283
9274204230,546291.3381289275
8165501700,358010.4798930607
2193340260,595176.3492885449
1860600290,877512.1039034764
1222000055,234802.09596311447
2492200280,473435.4051012489
2488200455,331379.1657501013
809001520,1168818.4420633083
1796361140,249427.16081793647
6398000011,824003.3174561199
6813600365,579298.5356210648
7504100920,922148.5787873344
8835770330,699727.6386554117
524059322,857779.6211017831
4307330280,403311.7937813363
1245002952,1179724.8355447133
2021069059,299870.71472900035
5700000595,644148.1206814639
3629970930,749828.0115280756
3336002215,275921.81441520096
5100401060,726749.5367411673
3278600750,312945.89314632566
1126069045,1142511.5262099854
7568700175,356028.2226566613
452001475,523991.551119666
9283800230,500157.2174841811
1737300130,638030.8204203759
6189600040,548836.168086883
3679400025,505441.5848600042
1096100010,359127.65298521356
9513900050,252403.2949845043
5452800645,783663.9696308058
273800100,259556.425610652
7228500037,477555.74458889366
808300090,495250.7876693446
2493200215,507851.86201319715
5035300255,791314.7025695995
3380900160,414706.02313977416
3630000130,440387.7502943914
7300400670,308208.02965790697
6798100070,377125.0588717918
8078400010,589368.3590287487
5566100060,568778.5104810076
2768200212,496717.59311387566
4035900060,631825.4048376977
9460000110,386130.242781778
7199320190,597886.282911788
2225039081,506653.9685511971
9512200050,583705.3686637151
2634500085,347847.3748175354
3654800200,288235.7585161275
2724079090,1463626.8075032986
2597520720,839657.265268597
3034200426,447230.6407842537
984000130,340216.45965834707
7852020670,438524.6975587447
7923500060,738468.5675949694
2310030510,302067.26685321046
2205500540,492888.67329354363
2493200015,431341.54631782736
7853361420,568209.8052774628
5652600605,575870.2039149713
5285200020,322061.6453217718
9406530150,360399.41085118195
5706300020,478159.9331660797
3278602490,435923.4745242478
7197000100,611708.8864043916
4447300008,561918.8025323849
7899800045,299040.7466739547
9250900095,368786.2216110641
9268851740,563614.9889635774
8682261440,518315.65164560074
7284900385,825482.4551963168
8079040300,454403.9893555694
2225300585,420096.4251323375
3223039013,475373.6092917634
2013801350,282082.18299432343
4055701110,958769.1659874446
3578401770,467532.4523886031
4046500720,599872.9957584039
6145601745,399193.79075397825
5207200195,680803.5440262726
1972201856,592993.6655423251
7212680080,269089.9146259747
7277100510,637676.7359456003
522079022,571672.7499067347
5605000440,853940.9308832879
6632300230,369211.7007147664
8815400165,674675.6021259915
6708200320,580011.8006502163
2426059076,648578.3789994977
3260200200,554942.5391634093
2770601741,495364.59381559904
4338800500,257761.1549333295
9201000320,848808.1150255344
7655900038,377734.3485318888
3625059140,568578.057051814
4222310010,253239.0349881585
2114700115,334142.24332015665
3291800710,347781.5056049833
9406590010,418397.76100618305
3025059124,2738005.419583027
7972601250,495236.64261269773
930000470,870625.0893962444
6690500060,510799.03425489337
16000015,208434.69482972898
5693501102,579995.0095091343
8079040490,460571.6249300395
7225000155,356305.5834206897
8819900170,863407.6084087604
7972601270,363232.78916679707
1224069074,919049.8867416614
5126900321,371488.90769523336
3438501860,332443.65457526234
2822069080,444339.7150160208
1656600310,592302.8094507558
3856900507,1260789.048275057
1626069139,499060.9984699963
2524049257,1589710.2508080928
3904960150,560394.1542815424
7214820610,488927.6628093008
7977201845,609771.4980138169
2428100080,851921.1977547599
2202500135,440999.9664216513
1523550220,698903.0258598513
2313900610,452163.1956701364
4123840050,404141.23394591967
2125059124,1126482.733808263
1225039067,464550.3640596519
6431500283,506249.73943119706
2473380010,329059.96206986636
5694501195,418124.4818565458
2881700046,404856.0709768395
6837820330,351017.28060123115
2337300370,227607.0869604182
3876540630,238417.85872193542
626059317,405764.66502898093
3374500520,377744.88891214295
7228501903,389370.19605133287
4019300051,496668.38643258857
4232902615,634385.7961871421
3546000090,282777.9194614053
8127700215,784468.6313329384
3438501100,371608.46810875955
1769600066,732976.3132389367
8146100610,609875.3210715456
3052700695,597322.7114742973
7954310210,615138.965014019
3761700053,1999294.6041941904
1320069179,412853.7343190467
1331900410,824858.005733523
7303100210,348592.5579949024
2464400285,508084.7091458951
6163901150,416689.39924660424
8955800045,360697.2751156357
2314300200,455638.166772526
9528104360,401987.90971299866
4177100005,638143.6559919142
8856960260,316076.8861163385
1828001220,707291.8582357946
3066400710,793814.0251545536
624110610,879066.6487830238
4040800260,445358.4200738474
5019500215,555016.4995288625
2481630180,888261.9800786136
7203170190,659478.8743213614
510001280,918453.5013883354
9430110120,813532.487624592
1565950030,348568.5901624164
9828202255,883802.734536911
3878900270,487287.02052575676
8091600080,227410.72937322527
1112000035,348447.61568796757
2228900270,329492.78695946885
6648701740,310449.8419202695
1245003740,643401.8979111734
2174503441,533484.3237467766
7708250010,325765.9286590067
6072300110,610460.4763934184
2329800140,279819.99846968276
1494300040,576773.26134082
3832050130,305658.80137113197
7203100730,907231.3295841821
7199330170,494742.84067188686
7785000220,768141.9238269029
1250201175,457060.2541363222
4054500180,1068374.122382077
7905200061,429381.96476182016
3751604895,223603.50171785458
5220300140,323390.185505406
3323059027,364060.19111543533
8651611980,973902.3433668588
8673400190,552552.2503152401
1668500100,975888.7637488774
1023059365,578905.2071870082
3308030060,370976.9861785843
4232400860,960344.99306889
2144800615,290254.4165330781
1568100920,1372469.7043265365
9406510040,522175.36012334435
2923049421,379658.604623727
1051000040,1531657.8700447192
2077700042,694423.578541353
9423800030,279507.6793019881
9818700455,684686.7248292457
7133300675,405713.9357291883
4113800550,688306.2891109074
5553300375,1514742.801624895
2025701530,292737.90027362306
7942601155,471784.3384524811
7524300020,294293.5078175855
2520069100,326069.78253244335
5412300410,232960.58799770763
7504110760,866096.9709874208
2594200350,396310.90161821357
2722059013,280104.8538487516
8078430480,575408.095621585
1423069162,511733.305062078
8856001090,198778.70960225989
7000100631,788496.8298330003
4222200280,256500.96548792103
7971300050,624904.3397497265
2009001600,267306.48606711905
6619910140,705784.3658862752
2877100985,552299.1730127218
1196000007,386189.6297741032
1330850130,852873.1239814344
6664900410,291856.4763814267
1231001110,317968.33861327433
9235900030,324023.19980487163
9407101840,330556.5162362255
9523103001,427681.4155197457
2149800278,359703.64333208697
7234601198,635697.2804308729
9476700035,427043.9437279202
9297301065,674384.0703404465
518500700,755639.3839711719
7843500090,352518.1233014887
6056110780,327122.3352066268
2345700260,358715.7682719035
3509600070,265513.0387563898
1431700280,383636.56256836536
1623049174,320365.23145606724
3024089049,392519.78861888434
7853340450,392502.38021762716
7732410360,795301.604083748
1446800995,320640.13753833855
2946000285,272628.93134560116
425079100,575131.9039115439
3876313040,467848.4085257314
1762600260,1262820.0838008546
1925069121,941132.5016022205
7443000480,811382.6837962321
7820000015,393235.7675528815
4027701253,516214.1701526559
2826049165,396720.82792144245
5426300060,1022251.085545853
1278000210,185359.28740978873
923000270,391650.69661658764
7657600005,300481.1410973333
3024079057,469421.02929072356
3276180020,342635.3890200417
7304300760,338489.6038729296
3908100020,578387.8745311644
8835400805,750053.5252490647
4051150070,236530.03744401928
3904930530,485160.08301282703
6163900971,417095.9370411802
7942600310,461352.2202636499
4365700330,276011.4269044063
423059207,313393.2095881036
3992700265,395890.79601857375
7177300090,498781.9306209187
2540820010,705525.6798103927
5700002510,979782.960458922
5201000030,566286.8213409593
7631800015,1835357.2626473834
2922702965,709661.4889027287
1525059198,1059185.9904297749
1245003160,714931.2984135771
3810000455,340050.3974654824
7855600080,689113.2631651099
5701500030,1113925.282441057
7504020400,700552.0866654626
1402600570,332235.1305481349
7575610760,306836.1312054551
8731990370,433488.68989339616
5021900090,894605.3363692304
290000075,454901.934581187
2841500010,493518.5804532565
3955900830,474297.6738962652
7852110140,553170.6447651554
1311400350,260717.41666310022
7773800015,567928.2740924375
4123400320,565737.0886252199
2725069157,933048.2500070975
666000143,780819.045486916
5101408678,557372.6704048229
6371000026,387907.79197488585
2024059084,709442.9321695685
7283900036,353767.7282810801
8881900230,757321.219881329
3959400135,395089.67285586026
7696610270,246544.80632447512
1689400150,915767.0172061266
5103900015,473345.01853132446
1441000350,482663.485408291
5101408735,368618.1360376201
3126059027,2295597.442456105
2320069014,591375.6919763753
9541600015,740874.0158772145
8682320420,654065.9510261695
1562200090,665332.9319619335
3395070980,615869.5036851428
7349600230,258241.4336220003
522049122,257255.2941301036
869700060,284095.6231452622
811000055,1346577.8001155155
1221059176,414115.85290087457
1523059103,476427.2847338635
2025760210,781824.878235389
9218400088,376604.3293005049
8682292020,467693.9659826806
2623089135,467770.1014566363
3758900259,1229780.1189623193
524069049,559195.1707421354
3121500150,905989.2351471069
5581400080,919661.0883098617
8087800020,518361.25568976335
4070700290,819699.850525531
3296000170,705693.784205268
9238500040,544763.0388786312
2744600040,388455.3967709864
6813600380,648541.5953064293
6140100150,516426.6100782629
2201500555,472191.66820266034
2600110250,654332.9210472743
4337000275,200658.0568991064
1186000150,586135.5431912036
1972201963,549867.6414132292
1105000745,420195.3976950577
2887700560,604293.6289237095
4039700080,721448.3619606303
522049104,340212.4088053665
4202400078,276694.88277960476
7520000695,213030.86436311115
7714000310,418716.58178166865
4319200060,728112.7680439651
8624700015,661590.358599719
5104520610,312174.25819654024
2354300845,291505.26711107773
3824100291,512409.13644801226
6151800612,271149.68052877847
5454200080,975016.5418484346
6413600290,384570.96855196264
2131200065,341889.8322192943
1459920010,282559.1829510518
50300090,423626.90379671624
2326300090,651718.7917614835
7714000070,419004.4748410016
3630180500,1055214.8375512492
1727850340,1210001.870581634
8691430330,1065703.7922475468
2310030390,273845.92491616606
5561400610,521163.67919038446
7010701016,511167.00049250375
7883605915,272926.08936611447
1282300995,359936.41363701405
4040700310,525625.663569338
3353400435,240566.36657323316
2143701015,518918.28888182493
255450020,400058.16368857934
1020069017,399194.4467946732
4038200120,526932.2672706133
9284801100,349910.63892243424
1965200075,610743.7354049524
847100047,549486.7329571939
4038700720,555873.5052013485
6815100085,826790.2986311838
2508000020,319177.0772918418
255520180,720049.1611398124
6822100750,598325.986509007
869700050,326324.34427238797
1775801405,572364.1861611083
6600400090,263005.0922368494
7202330270,456443.6034829953
1683400165,890619.4778935618
2625069070,1197403.0294365152
7625702440,419772.7434285338
3388000640,245904.80519100578
1899400365,294446.02016995894
6899990200,826202.0706829845
5569700020,899221.4946887437
986000045,332556.907503848
3293700221,371144.4239993532
3764800250,380184.3660621729
2291400566,406507.02791102615
4219401236,1542091.7193819263
4239400840,193554.9794606731
7211400990,214434.71307374456
7696500280,216501.2227826508
7215721070,516081.3070906631
3204850140,384932.4297041612
4322200220,743937.131585316
2566300100,1137793.5826814035
1944900090,454246.4568401404
6648500390,321593.1327988574
7385300020,789886.2369656108
1704900135,354636.0819915399
2877100655,799224.9501648473
2726079098,719729.8842343795
7625703800,507315.89559033996
318300040,573706.3040062438
7922800190,551650.2934120728
2023049361,228733.80166546308
8946400210,496332.9379239281
6071600450,591765.0997573345
4343800100,435078.57214961725
1443300140,408423.299682644
1024039001,907121.8975201859
2767704860,597903.8679513118
7234600851,725683.8399334444
644200065,917949.2595366478
7784400035,691047.8245400391
3826000560,248118.69982929673
9272202260,538299.9847563443
263000253,453498.3237015044
3621059043,630228.3687966682
240000130,539735.7440841516
1352300120,238770.18086696896
7849200861,313765.0840817876
2487700130,544978.2204646012
1796100140,319376.0768234186
7234601221,546314.5054994102
8651710190,477202.701882299
2916200091,554569.5757843198
1232000915,549605.0135287592
1545801970,303627.0479357015
3211200420,350952.01840572985
7686204675,236128.2484336843
3141600210,192990.99007101287
3959401284,558101.2011840182
2113700825,297182.77163994545
3876000710,453542.71762321
522069022,523196.1421017928
3214200070,372537.3226700888
1221039156,344439.6126452477
259600790,467165.1067995358
785000040,545883.3424805575
8138870470,485367.1015877182
2596300035,387193.15702060057
540100057,1491699.8928079251
3073500045,560522.3135383334
5363200266,457560.9004753629
8682261650,526264.0364128097
3224510080,954298.3221637299
3211270160,482312.3745093344
9269200520,260094.01607040968
293810190,460348.58894262667
4197400043,363983.87676710135
3026079031,360220.0395252544
5332200405,973378.9369166582
2473411210,349460.6124679203
9268200315,584532.8699104518
8123500050,597045.7182163189
3221069091,549631.3771115785
2485000165,672586.541629445
4058800215,614375.4215134995
1926059039,811750.1619322719
2533300680,1028609.0784057716
3343903640,348243.11502689746
5700003705,1253801.3448434744
2023049372,450921.01959699084
4058800830,709135.1601406427
3333002302,463087.86021307716
2944500340,328020.7888493962
1982200790,563494.5422725707
8929000270,514272.8057730236
8122101440,298088.62705936807
7525530470,902462.637385649
9332800020,726330.2910001397
3878900525,269263.33747180615
5420300210,260502.55184417206
9232900165,369397.32829975756
6414100026,467582.3316922152
3013300660,854782.3486473691
7954300120,600505.4626283376
1081200360,378601.3774777651
2877102345,559279.5802558515
2202500255,505581.7486557282
7984400050,256174.24082502257
9558020380,520367.9420610025
7812801850,230892.38248842303
8944460020,440910.40119523247
2306400040,553041.0490951565
8649400410,381657.52465298073
7889602020,249602.97161004695
2041000025,485748.3220094348
871001484,606689.0972831585
2767602141,549789.5037791064
3630180470,793628.0778685856
2769602140,470130.3601771381
2473250280,348177.41771479545
5422560660,595682.6628260612
3756600240,401868.71525524475
8651600160,816524.2698361959
7202300540,939773.023221599
8961950250,459995.3319182083
3303000130,471558.09197913215
798000062,308845.3959138387
1695900150,815069.5296131651
1604730150,501579.69579547824
4136930310,389928.688351928
8835401250,1552643.8607872282
8665900328,448003.6162959255
9262800255,316764.4935199042
1853080570,841709.38356753
5556300114,867380.7631743876
9517200290,486144.8153829788
4037200295,520014.73881725466
7417100123,402783.2363433445
2620069077,233374.91390258755
7922720040,711176.7894782638
558100090,554708.2437049771
257000037,328776.19077563414
3319500385,494798.95510954945
9297301520,364585.1016715429
3580900090,384643.61904012226
1321039076,198194.75932710862
7227801581,333375.78019356506
9407001620,308239.1213976259
2130400150,350961.2883598771
2312400200,277448.30977326934
4046700210,434837.76800190273
1193000480,1037217.4518693843
1492800296,567685.0694334497
3013300017,448560.8075034648
3630240140,619221.3598558948
1049010390,382868.4348397361
9320900420,192515.6067427874
4315700060,380378.75823548937
2591010290,384344.40353166225
323089085,714872.950800559
6600400270,234100.30388247123
2919701105,475750.80252293154
7202360670,952284.3792412775
8927600100,832994.1748665499
3211700045,684220.66961262
4027701326,532263.1801993389
1601600195,322558.34050471574
7853280350,868414.1252462185
3629970130,799946.9520234092
7203120020,861316.3221059679
9542900190,401870.35582262184
8035350120,569235.8074596637
1238501184,1071628.5952745464
251200240,521732.3700934647
8945300200,206725.38362446387
2162000160,1200267.2063858325
5466310060,232217.3723075197
1239400064,976202.003511975
5205000020,356625.15300882945
1720800305,599337.2235130639
7280300375,617335.846312338
2095800400,541413.5824152443
7852010950,553266.2317090343
1428001160,624163.7899520884
9528104910,699385.3801308239
8644210470,980081.3804003511
7923300310,547537.0767590761
254000100,678329.4205337146
1931300688,493510.44495742506
7007700030,481058.86390644487
422049178,249729.37014499394
422069067,440198.4830985337
2923049393,437935.7861630486
930000305,488562.84714081674
2461900448,470920.2684066917
2610100020,340535.36702018155
2895550050,254765.96566458346
7701700040,308785.5338613184
2460900020,499995.7180076371
9827700105,624307.4048587091
1005000240,337714.72006205376
7200001254,563886.508238835
866400040,558885.2407410985
305000170,719663.9160000657
2260800110,1012116.3300671115
3442000127,717986.3034527383
5253300437,484198.33596118976
7576700150,983080.3427645231
5469501410,548096.038065976
5104531120,753962.991826399
723049434,320631.2214514177
622069006,1152840.0565323813
2517101200,318926.8571550025
8159620160,259543.70408414933
5561300640,451521.3155783172
3317010130,224985.872825152
4364200250,412512.73601106415
8732300060,745561.2919095061
5603700025,792710.3111005619
3585900190,990357.5332672328
3996900575,299302.0927248079
8731801260,262556.2868931319
3810000860,373026.28280013823
5700003585,1987508.5177412601
6332000050,497828.26611113595
9286100250,418485.9341367352
9471201110,1091187.8931345565
9290800050,585927.6891244536
7300200400,671691.6173893969
526069024,994757.5002997064
1454600156,1076835.7724853868
3904980360,526245.1783508743
2626119062,305918.59781133774
8651730290,481573.3331817261
7611200195,730067.5240267232
1919800260,628517.6862042957
6632900354,316251.969340258
3972900195,353827.4369938079
5151600170,350678.2291101794
7016000440,540403.358761483
871000435,826359.0055139886
9578060540,517920.54978905106
2332700060,865825.7359654765
766000240,303490.2227129522
4363700200,337789.511343758
7100000250,360291.210882857
2781250560,232017.83895320824
2781250100,369833.4944227134
5419800220,285687.67847562785
7147600245,304545.7836259858
2926069083,977604.4651746072
6189200125,831780.6416932791
9542830160,301079.43275486346
5152200020,309569.10345986363
9412900045,458986.6021844681
6600410480,211544.223374672
6979970080,566120.1477288324
5636010280,288356.6964871413
1732801300,1022766.5518428888
5561401530,512314.8480085987
9578500510,368921.87999203446
7304300906,362798.5637164616
1223089077,677223.1318882745
721049207,307297.07877138804
8691330310,915690.8094763674
1523069204,442688.99518083874
3188100105,644193.3110816662
6608500290,461899.7474494343
2891400410,373264.2846707514
7663700551,369111.0254826188
5413200140,270245.4501898739
425069139,637472.0078997263
6713700155,392695.56485848303
2767603505,470636.404153003
7789000080,271863.08134068386
9211500620,262289.82717973436
3750604417,216947.6287378391
7922800320,561543.0818567494
1471620240,358651.409732908
2222059052,352622.2612710845
9551200270,1080872.6565374706
2767603160,577563.4134953859
9406710060,388628.3797908842
8929000250,387630.24179523735
5538300120,453679.84971151705
2223069120,456357.0898668995
1652500060,1678411.5887606274
8564500240,449534.18520764
3629700120,573032.8974071604
3943600070,413656.68547427177
4171200025,335985.160811059
2425049063,3700548.2496561846
9828701650,410553.165377086
3581000340,385681.5961340347
8100900015,414131.6045117694
2125059161,1325062.9293261422
304000380,223248.872728944
8146200070,1602888.919255732
686530170,644260.8936825863
2917200645,477296.0362529416
9547200530,932596.14314707
2122059199,448242.40642505116
1150000740,729625.0315055215
5706200060,345373.3305959904
9265410010,239206.68123477342
4083800555,487876.78314620163
6152900332,368757.52457492676
2520900301,254134.63854969942
9828200790,529837.637713868
1657530180,293078.0389612582
7471900045,305280.97349307523
9828200460,452411.46234194544
1775900140,481155.8755677403
6139800430,505391.3075192119
7214400005,542580.3649155484
5332200026,534180.9252474795
9510970300,837371.3520088622
2540830020,444094.8300186247
3392100140,216216.40467451906
1326069191,398450.48679885577
2125059112,1092412.6553777824
859000022,370501.7683358387
8854100350,652472.897472388
121059007,261595.36504407128
7977201707,523400.722856178
3859900060,2968641.0201812796
8815400735,801134.2339924374
705700530,350629.24505524465
6600780130,407194.2668071339
6378500105,452665.2634488895
8143000310,470176.4413749553
2877102330,717818.5727494083
3526039074,688956.9414703913
2115510300,262063.61922853277
3024059014,1830271.9123438515
2141330360,660336.1966074992
546000400,506676.12601609
2071500011,456069.7760237719
7972000240,252106.88369777516
7016200460,519966.07359509333
6204200180,475755.7368587386
1552100135,1179768.8228928968
88000173,454106.30796785874
2581900235,772318.3638622729
9211500560,271017.12952872855
621069218,446763.7165080579
1321970240,306604.9887813421
798000630,330259.88074468414
421000285,282360.27843042114
2824600180,999810.5255537687
3832051140,355018.9605065764
1237500105,734047.384329861
8802400906,289299.30365111766
3166900270,427121.7134523737
3682000060,368378.8538391746
5469700020,333680.468062923
